,Cw*0102,Cw*0103,Cw*0201,Cw*0202,Cw*0210,Cw*0302,Cw*0303,Cw*0304,Cw*0307,Cw*0309,Cw*0401,Cw*0403,Cw*0404,Cw*0501,Cw*0505,Cw*0602,Cw*0701,Cw*0702,Cw*0704,Cw*0705,Cw*0707,Cw*0708,Cw*0709,Cw*0721,Cw*0801,Cw*0802,Cw*0803,Cw*0804,Cw*1202,Cw*1203,Cw*1204,Cw*1205,Cw*1402,Cw*1403,Cw*1502,Cw*1503,Cw*1504,Cw*1505,Cw*1506,Cw*1507,Cw*1508,Cw*1509,Cw*1601,Cw*1602,Cw*1604,Cw*1700,Cw*1800,Cw*3031
B*18,-0.70309870321381518,-0.23629866830475849, -0.1291002248053047,-0.32158971219585325, 0.96281550706400187, 0.70152294670526327, -1.4160730828540919,-0.76925770802273941, -0.1464499448668172,-0.12243051293457861,-0.81274529520971961,-0.13490231096119926, -0.1341598552657679,  2.9999999102358927,-0.12827890302973244,-0.93830558555251875,  3.0891761792152805,0.062119321139077768,  0.5959307541579314,-0.13101293345305626,-0.11928160565378787,-0.15358503729116063,-0.11968286729148611,-0.12045178675545942,-0.46588360161513431,-0.70911760876753416,-0.13136231371463503, -0.1598920733885944,-0.0053741824120174357,  2.9879077636504832,-0.16413242388914046, 0.69525515320585107,-0.57277426573122037,-0.19198188430104432,-0.25196408550063271,  -0.181997016653725,-0.36871516040728314,-0.59502380473856176,-0.17999050566085725,-0.11712629025256062,-0.11923589974885006,-0.13933542971062207,-0.86459791266473307,-0.071574536316198187, 0.55202073664511142,-0.26826167577718818,-0.31336970589001262,-0.13833315721650352
B*27,  3.3947510353538424,  1.5885998832509964,-0.11783973156967389,   4.104945013991534,-0.20681434544952876,-0.33759588381045125, 0.78906071839847436,-0.38646628632419788,-0.12883277070207858, -0.1114110092590169,-0.64229958437623402, -0.1045643100539734,-0.10597109867349243,  0.2984372444536485,-0.10091236136839508,  -1.950199092703236, -1.2880167453779998,-0.058894794148485169, 0.40073096139820102,-0.11265783882969325,-0.10661630993826243,-0.12847919676097735,-0.10670618626429033,-0.10664217363659455,-0.40582516023600451,-0.14542811989749724,-0.11960543220782442, 0.47306195002875345,-0.51090789533471626,  -1.636795798868625,-0.14274270765717731, -0.1081302287096962,-0.58273052363767663, -0.2052799278988976,  1.1777361339418053, 0.65203296099798758, -0.2838366433596885,-0.49780476833851267,-0.16819208391096552, -0.1025779173972621,-0.10826155236067674,-0.13204677042537205, 0.24046695187424863,-0.50817743205350396,-0.35129597107294708,-0.63109221778685765,-0.26862529210666208,-0.10954669118235226
B*35,-0.11734198285995981,-0.23714951485735045,-0.13224291279713477,-0.49431152888707042,-0.26445101156661666,-0.41758447670501686, 0.63806100517253739, 0.14884728655762855,-0.16098225359720733,-0.12574887899238377,   5.153811542469632,-0.13279534971001133, 0.66625788608689496,-0.45225014722558549,-0.14147423115849805,-0.35303750368234599, -1.2340959628331212, -1.0432955365102563, 0.22868562265013093,-0.15310286199338666,-0.13626224557086694,-0.17294939406645635,-0.13621633550376946,-0.13712133542062171,0.092423270636587812,-0.60752880783114172,-0.13578896803513818,-0.17550151480117665, -0.6753952751624227,  1.9904479309207317,-0.17068271575092792,-0.14833207291174641, 0.81576332407922503,-0.20319998930602176, -0.3052439454836674,-0.0066331699693841541,  0.2043004249910931,-0.63377053609289558,-0.18202098257490404,-0.12650614776984562, -0.1227707858835933,-0.13836704390178758, 0.33799272214019432,  0.7037125786909606,-0.58210926946676345,-0.17967980229778516,-0.39230068880669805,-0.15205841441206652
B*37,-0.65407192811063297,-0.049163832750186494,-0.023899807550160291, 0.32281029950291251,-0.048948307139325804,-0.095081509231494027,-0.51662987526669024,-0.58980058469596996,-0.026655476976884522,-0.022580310303097043,-0.15702768939331749,-0.022504096063468669,-0.022715181934283523,0.0005948005156838598,-0.021619372722987463,   4.194201104206277, -1.2583248230977917, 0.15358640744310048,   0.469803565346258,-0.025377374116958507,-0.02632863605610811,-0.028176988116336992,-0.026009402590217178,-0.026080197808698365, -0.1021995736979328,-0.17344115158108292,-0.02474885177795472,-0.028918118750063445,-0.18861136092127437,-0.71166234086337343,-0.028801153139094177,-0.024475483439107239,-0.16187972789171642,-0.044014470435911904,-0.33771547288450227,-0.033664290360303939,-0.074539475332560515,-0.12600798720970474,-0.033952572161740718,-0.020595110396526728,-0.022016050950034411,-0.026608995239868035,-0.29906256551995009,  1.3524966093299924,-0.10136785864938763,-0.19547348969190873,-0.069207673896459487,-0.02353361762915766
B*38,-0.56087913094077202,-0.067877296601095066,-0.036806024573315416,-0.46844818291243134,-0.093814456050037964,-0.16300824114314436,-0.49337604658172579,0.037428855827895464,-0.044386532133773103,-0.034946703309682858, 0.14514066969146258,-0.040618089915532202,-0.038281611481823942,-0.72589306547891941,-0.036570164252169357,-0.17496251969375767, -1.3035150569062708, 0.20638903190879876,-0.38227638452802698,-0.040606625516373375,-0.03764767123728123,-0.046596165621477469,-0.037622301789116429,-0.037760343031762615,-0.15242244575076094,-0.31722351098661083,-0.037879022116187135,-0.051145126585460374,-0.26373486150826447,  5.0389857505051898, 0.84096311470200957,-0.039186750520628852,-0.26861041820059678,-0.071340779111230684, 0.14603627599839025,-0.054595585024158129,-0.12574604231854442,-0.22846542476596121,-0.058577913547161437,-0.03584675239034172,-0.034054729182225164,-0.038544660409020208,    1.06718609113222,-0.19782654068832353,-0.15810520473659076,-0.33276638313278994,-0.11070396183057228,-0.039461063262056117
B*39,-0.81114192039896549,-0.10864027414355582,-0.052910231792276517, 0.33350093851026846, -0.1085457163519436,-0.16173242847611555,-0.87988725412070967,-0.49984047822095573,-0.057811156235257087,-0.049841655847301311, -1.0795526434087368,-0.047528447186851348,-0.049937759155720553, 0.18023367546914199,-0.047461936831384714, -1.4018619585339609,   1.172205784174303,  3.4968633104009719,-0.38817636800415473,-0.04794936816027906,-0.047388869733940242,-0.056389183549315526,-0.047442960460646409,-0.047611755714505155,-0.22065519398738087,-0.11790672649185556,-0.053727390437151072,-0.062629434857217572,-0.27905560951718722,  3.6936254465499285, 0.51842001095358792,-0.045736862039354724,-0.31723420925021323,-0.090705710517344537,-0.59983799692293982,-0.072664409936762209,-0.17275463186120207,-0.28385668353521415,-0.079551838495879282,-0.045704005030837304,-0.04837057480481953,-0.05952235823608848,-0.52830881767316418,-0.26970994129627146,-0.19701587393402598, 0.31025173732464939, -0.1168190802403582,-0.051681187991009944
B*40,0.011607839504223763,-0.22568333240797053,-0.11615074124795839,    3.21437756176404,-0.27377838594592274,-0.35750099921598477, 0.50150208600805057,  5.0416538512127769, 0.65207679365911497,-0.11024875518506824,-0.22281361684893425,-0.11137451867733207,-0.11486601941218448, 0.63306005686677314,-0.10973469499306415, -1.9734598576577054, -1.2661214519967328,-0.38797824698642797,-0.88333100662268749,-0.11424002173216906,-0.11589257369777529,-0.13231340417019721,-0.11665554231382724,-0.11598526301986202,0.0049363890458937005,-0.63674268065699657,-0.11894290432210732,-0.14793823069806813,0.0057271929952501591,-0.54576211707912237,-0.14111777222042113, -0.1098893204353335,0.023450696077373653,-0.19122563663182338,  1.7531682260915844,-0.17009011632529078, 0.36154671654012926,-0.018590077945768106,-0.059252721170518198,-0.10818248825970758,-0.10751973567659827,-0.12533398505990012,-0.98249224508744826,-0.55289761516333447,-0.40277970806551827,-0.65570698379025183,-0.26212752227234976,-0.11838711677286325
B*41,-0.67437918000992814,-0.055477287736898181,-0.02656159094212741,-0.61285545707093025,-0.058263061402009889,-0.084281478558723033,-0.53145029304220071,-0.11713577303400691, -0.0286252497562373,-0.024987703330147937,-0.91134031546442507,-0.024377656650895262,-0.023228922558361082,-0.65360935963657563,-0.022048839213696023,-0.62489534381485501,  1.1150394725528043,-0.75027954587519796,-0.30947344504082785,-0.025813852404527299,-0.024288705969256252,-0.028562987106222251,-0.024201601182110316,-0.024224737663178619,-0.10723595141231697,-0.20708726787076609,-0.027034438000380825,-0.031355933501432454,-0.16274590890074153,-0.25705171781147579,-0.030487603961972205,-0.024744640775252319,-0.18508813827414622,-0.047441781008341247,-0.36624004133368465,-0.034204784470864023,-0.077667047026502678,-0.17505241345192785,-0.038872753206464751,-0.022561975013100213,-0.024254993814080389,-0.030310004350894735,-0.35404704281739052,-0.14553640550415906, 0.78485642296760927,  6.2037680617399511,-0.070190330453761482,-0.024090396837370149
B*42,-0.35686707009384305,-0.017244743892241236,-0.0094095595168204298,-0.24039619376032087,-0.031566095547138698,-0.039950060310315207,-0.18269004077183776,-0.22814867091063218,-0.012800027973834737,-0.0089709486199775097, -0.4181565845846642,-0.014446510114482442,-0.0091454390901696686, -0.5409504085181398,-0.0087170111793856003,-0.78772754660017985, 0.23411124700361913, 0.48959523391936816,-0.058337965668089659,-0.0095244329139305191,-0.011019153208530507,-0.011871471124309344,-0.010923656160635134,-0.010917132927649587,  0.9100566009792399,-0.090200178416705579,-0.0098303263416549807,-0.012593387066909805,-0.083593044414517328,-0.33142303807406498,-0.014984528178218486,-0.0091693253250691095,-0.072605033395242699,-0.01787810548339111,-0.11850813647849481,-0.014264406914666863,-0.024884385377128102,-0.11001512119276029,-0.014001357183663602,-0.0088504838112013033,-0.0087703968761887723,-0.0098244469190510424,-0.31000948376357118,-0.05440745886536677,-0.02866533984784455,  2.7586048385118134,-0.018713602740988582,-0.0093956102602133964
B*44,-0.64610636372380081,0.049758025734906335,-0.31423848530192006,  1.3706906729427388,-0.60654696090069393,-0.71331684774186677, 0.10811354054489843,-0.91473985686754999,-0.37512843385209721,-0.30026591834700378,  1.9132090192667337,-0.28914084437092757,-0.29421391881746078,  4.2785320363218435,-0.28029818806661699, -1.7544926293634597,  -1.383539539177451,-0.98584736750194646,  3.3788105366956454, -0.3018092888740872,-0.30215442667004777,-0.33458150282265725, -0.3018542385620277,-0.30186444725458489,-0.83331243420182999,  0.6564049285199326,-0.31980875990646496,-0.36454652144131272, -1.0505615634832635, -1.2176917583861007,-0.12034922194095901,-0.29211387255124721,-0.71006719712884092,  1.2580670259742162,-0.81749397506848942,0.081393274128105084,-0.69964275922260988,-0.63863580926784558,-0.43096547252615736,-0.28143213273959772,-0.29374079051509183,-0.34357208945421586,  3.5667469640948086,  0.7236056115587931,  2.7710382253268193, -0.5234552220117058,-0.58712717775986545,-0.23171384528765443
B*45,-0.66211269798405759,-0.047039748208448411,-0.022992845552796383, -0.5323620211734974,-0.050231372580991841,-0.080421159739496581,-0.25215823999826215,-0.58295207822072259,-0.027475197340213038,-0.021613964624337914, -0.7442723000703183,-0.020002817588676267,-0.019894323152310562,  1.0500843558472612,-0.018881774401489627,  3.2449892606722219,-0.91255834363891131,-0.64797684622273388,-0.23114450411579687,-0.020819770667513338,-0.019288336745080327,-0.023451701460605587,-0.011780258754344308,-0.019354189219457609,-0.088776045914069526,-0.21905953966609543,-0.023240179992680569,-0.026461965070228091,-0.12263897715969622,-0.62313342264279481,-0.031226814397257583,-0.019860782939854767,-0.17319772942516898,-0.043744149589973413,-0.32024496334780322,-0.031037002337181405,-0.070577160287986135,-0.20159130101224734,-0.026228069286933723,-0.019165555034710235,-0.020937423706653319,-0.026226905673453406,  3.2312009453304582,-0.13038929028607082,-0.06996215167680378,-0.19932395131008998,-0.049861333934690541,-0.020605355697439025
B*46, 0.84386892508487921,-0.0034348946225223171,-0.0014044759415775278,-0.057823014158207786,-0.0010834696124507584,-0.0024626682151279678,-0.053509409750235257,-0.075620657375285283,-0.0010589958305934264,-0.0012955986030693497,-0.056921035705349433,-0.00081125239487795937,-0.00082664250696175084,-0.073865555835629523,-0.00077009480962280709,-0.10307132498653772,-0.14190039236344915,-0.068003553869816893,-0.01372593440695598,-0.00082808725543823158,-0.00079180872127794988,-0.00084987342362650108,-0.00079380738649273246,-0.00079239762964239543,-0.0049146705580464601,-0.015815356375554143,-0.0013809557495319744,-0.00098838843071277316,-0.0031663405699001515,-0.061349752969278068,-0.0011177773085422149,-0.00076240080176066696,-0.012681022915321366,-0.0027975944181306764,-0.018471769145069865,-0.0011239169555547711,-0.0040393003578015133,-0.0057417213385757924,-0.0023687894622839551,-0.00081615758644306476,-0.0012437126458433368,-0.0018457806411546946,-0.017785945863288025,-0.0085168312086092123,-0.0021855900265424434,-0.010978959503930547,-0.0012617768841719562,-0.00086946796408292012
B*47,-0.38141930791458512,-0.017924925415874995,-0.009982087354241026,-0.37448721378720262,-0.021508530511401152,-0.047458929650099249, 0.44802984072185731,-0.37422749249159476,-0.011685802266075103,-0.0094037018577707108,-0.39784054305010275,-0.0099491961339036924,-0.0098270413950831293,-0.29309609677116305,-0.009380289591530663,  3.8891888519155979,-0.10589596536106875, -0.5866526546916323,-0.17457220016871094,-0.015539583725984607,-0.0094585659854870396,-0.01605806590318833,-0.0094595576767229697,-0.0094641079573691035,-0.03916806343474212,-0.071842143506738357,-0.010203852050975265,-0.013739986106520462,-0.079027165590802279,-0.35896292655527767,-0.012127854009342619,-0.015149756407865367,-0.072542377834456759,-0.014890313418676351, -0.1754030349660122,-0.013889240245818014,-0.026251723844499551,-0.04741928908595059,-0.012697549402106819,-0.0091740869901089719,-0.0091318960151813115,-0.010720668239297508,-0.15134692781300457,-0.071462280887867533, -0.0665956514359759,-0.088161572229105561,-0.061784611609264538,-0.010233861297072129
B*48,-0.39332410679374952,-0.028924499105273165,-0.012516652743189428,-0.38633664599648798,-0.025459396549275648,-0.041926766295366083,-0.31735853883168202,-0.41048616594175891,-0.012764087023017085,-0.011735312241639184, 0.16542065607811834,-0.010667632856420408,-0.012660954955354669,-0.35252811072046958,-0.012000153996561728,-0.57644726551887415, -0.6728979376842581,  -0.490782560072692,-0.25793195550825776,-0.010527194052281058,-0.010299171032789519,-0.011586494449480818,-0.010330843775084437,-0.010473112012102142,  4.5250194010886302,-0.09454682555584637, 0.96569861706482107,-0.016242667920661241, -0.0481810809047254,-0.44426068716272105,-0.013626720576905938,-0.009960146991028665,-0.086738673083126494,-0.023389083474730201,-0.23640882271143804,-0.020109732823156357,-0.055812272140106353,-0.092447361310621395,-0.019190272396675714,-0.011710856399720058,-0.011352060920327596,-0.014206743688025245,-0.12244296692973707,-0.06871161104211819,-0.061708532987622029,-0.080039161541554771,-0.031949751931961187,-0.01313708358269417
B*49,-0.66613432482523527,-0.050706248030526459,-0.026280462348049958, -0.5846090946973852,-0.090945362244063993,-0.12195698254956773,-0.47766447635832132,-0.59494906994666785,-0.031298684171837149,-0.024879825142670012,-0.63969323209487639,-0.030601267843942154,-0.025723911103320007,-0.73277311911120269,-0.024497023740287976,0.044220819392034844,  4.5434569468064865, 0.24981659189840702, 0.40243481221468458, 0.92884891535301584,-0.025061269005202662,-0.031274095982433636,-0.025122454455594159,-0.025155196724742569,-0.11036522220492663, -0.2321139806771943,-0.02688701809112699,-0.035052345932626267, -0.1552119852237395,  0.6965136906244499,-0.034704365996408242,-0.026069056231566998,-0.17432798518639833,-0.04541506512690769,-0.38332724335628426,-0.038977005522248941,-0.078060951273019416, -0.2048970140596123,-0.037324059382823696,-0.024638606544451491,-0.024207943485449749,-0.028281199372810772,-0.39315003846921204,-0.13726839051442558,-0.10022589544392722,-0.24744305734516153,-0.071463127606583007,-0.026554118866240033
B*50,-0.35056535513237747,-0.081459766838358608,-0.038074648807768952,-0.32069669947090784,-0.078002123489036276,-0.11094848371798953,-0.50706846071825895,-0.34659841287283122,-0.038284443346744856,-0.035621832782040043,  1.2396529286392506,-0.03172517316243937,-0.03065924643887866,-0.18107182685603895,-0.028992872354079588,  3.8922646479071767, -1.1187614446387648,-0.22754863176038034,-0.34842589931203188,-0.031577963424681513,-0.028962888615999598,-0.035377357366778675,-0.029138792401855917,-0.029085418998874464,-0.14045630997308792,-0.31085417805973814,-0.038187237179092878,-0.038759445252024287,-0.15514881585361451,-0.23208652717617975,-0.039932503093700784,-0.029911053837234913,-0.24862287930418617,-0.066734222071879817, 0.16770998462614195,-0.043185780809403621,-0.10904465903445777, 0.57014012546725557,-0.057623115999055986,-0.028952291496958344,-0.034455191784103431,-0.04519078892443612,-0.41331284930642026,-0.20641053902443368,-0.11473540811698391,-0.27323633205024189, 0.81758658454450928,-0.031866400329985077
B*51,  1.1729539914599301, 0.33085300498090625,-0.37963116470580721,  1.2481199319832343,-0.60179575128141816,-0.36247362987965692,-0.47457466194409353, -1.7705955799551627,-0.40258463848223724,-0.36246645604391076, 0.28047234749966898,-0.34734187654519183,-0.35101408002371504, -0.2999751335883874, 0.33615642558909692, -2.1887575353669773, -1.3325011355352034,-0.98091766559790283,-0.34475573608764226,-0.36633593468805931,-0.34322893937464605, -0.4165077507313889,-0.34346159870753834,-0.34391691093514931,-0.97677044408816982, -1.3723996179601314,-0.38363446869993884,-0.43098906831096323, 0.43501313666813196,-0.75668293745259718,-0.42491006052656427,-0.35398201354808828,  3.7854425653154968, 0.43838996713285355,  3.1622503207479351,0.097311052344486518,  1.6274843298112467, 0.11177619727189679,  1.4306899590199773, 0.33688970731675588, 0.31130348576794664, 0.71183244728973516, 0.45850017739019078,  2.7630000695111088,-0.43874888609669183, -1.3068595509445367,-0.21980308493491107,-0.36082280506392683
B*52,-0.89739503108131224,-0.085255120135731458,-0.040478938920335168,  -0.353994867158344,-0.069180646837649823,-0.11534117091297882, 0.15091731909431005,-0.84144954801038874,-0.042275365239761074,-0.038055715034642473,-0.51170894976999171,-0.035266318727724191,-0.033350194802786767,-0.38050613916172671,-0.031575690283622997,-0.95218672293816053,  -1.090787531011717,-0.068983187728677162,-0.39422595969575835,-0.035529346783440545,-0.036533471682067574,-0.042760024914681734,-0.036348726996052051,-0.036329885748703813, -0.1515661342945292,-0.31338960920682329,-0.041133730485578758,-0.044487650692213852,  6.2775827856183453,-0.92864561216843067,-0.045198100970547966,-0.033871777676776696,-0.25160321221137577,-0.073393800043083657, 0.11352578115753921,-0.048088913424389319, 0.72638793632248322,-0.21443167556672058,-0.059769079268293911,-0.032790387325445605,-0.036889463575297113,-0.046960455987165986,  1.2025599386959438, 0.55124802422201291,-0.10924103649455946,-0.30366744524323686,-0.082985657557913636,-0.034589489342002254
B*53, 0.16524346449797458,-0.043986651415060404,-0.01833679454521284,-0.44150292853794582,-0.072422959096735212,-0.068666657196728265,-0.34908360180859982,  -0.415348787944187,-0.025000472833668092,-0.017483669422503251,  4.3283919070296859,-0.02120562263341386,-0.019171592250327801,-0.46088335157013405,-0.01825427126726397, 0.15417792309553227, -0.3778869237415402,-0.46649559243841732,-0.59099735971303702,-0.01900723136811076,-0.019809491304256133,-0.021927024098037162,-0.019792167035902152,-0.019821680727781645,-0.11056566986144495,-0.14168799572267252,-0.018976108891930049,-0.035553697517624265, 0.63831133319661826, 0.22205266152236897,-0.024795340588229752,-0.018293981440587883,-0.11955473578504017,-0.028560681658290257,-0.33608921173137901,-0.029349839497068642,-0.077722507411725511,-0.20722959533531693,-0.024453376720380067,-0.024508045588120714,-0.017006012298654231,-0.018732916924706564,-0.37160555126429184,-0.086160280437495823,-0.060806202345871634,-0.15437532322669156,-0.075312269795054176,-0.019753114350740557
B*54, 0.80596252477677266,-0.0033157655338094867,-0.0018976139316552675,-0.073845435011414703,-0.015637329594519373,-0.043377271391089919,-0.027096718260185348,0.022538686622427903,-0.0024740865987411854,-0.0018145236252078141,-0.061323738437527989,-0.0020766111467477809,-0.0019187458465505934,-0.031292981590221501,-0.0018339295651064063,-0.093064212730795404,-0.042792617109666697,-0.084087794916560349,-0.014617448774148962,-0.0019964507914880642,-0.0019739045800212219,-0.0024059502348352628,-0.0019826443492312507,-0.001977761070251112,-0.0067906309084594177,-0.060195987880307299,-0.0019675524223572091,-0.0027738606734927498,-0.010461495395167567,-0.067239300011296618,-0.0026555410803803582,-0.0019176793990469817,-0.011352094025545018,-0.0029634429367010129,-0.02273396542318917,-0.0028824523262562453,-0.004340368549464165,-0.0087255626857777289,-0.0024659760863379224,-0.0018758685524387375,-0.0017764950217364027,-0.0019408012297480993,-0.054207129104734519,-0.0072180497349574081,-0.00459988712110505,-0.028507936298393727,-0.0041320717012814177,-0.001973527741249973
B*55,  1.6438063623593966,-0.095005241454934997,-0.050966992665262952,-0.82919477999162561,-0.12071964266127375,-0.18404391551183691,  4.7924213461894611,  2.3692138539327137,-0.067511858251017062,-0.048500314218631276,-0.58918763107787486,-0.05474680185195438,-0.051670014301555191,0.085823745265136087,-0.049331408179088834, -1.1718820234553091,  -1.581503193830416, -0.7215834851424493,-0.43703035165822485,-0.055039367296446672,-0.055585099151583661,-0.069420422974590917,-0.055649743119741357,-0.055423872374231402,-0.19439717853819932,-0.38871592497804669,-0.052771432983377851,-0.06931248333301461,-0.37999696506749181,-0.82592500489766596,-0.076497854146239136,-0.053125348268519286,-0.30168196415632514,-0.087528998649104545,-0.082742836784484033,-0.074430186809985158, 0.67349513113510195,-0.28761363128626438,-0.071992036237152987,-0.048812441499519341,-0.047308908953635889,-0.053108120920081991, -0.6270741696137454,-0.28592209021396819, 0.54100121812461477,-0.40329007340351947,-0.13396178725255642, 0.78444394015452079
B*56,  4.0986323736898953,-0.036732159662664861,-0.018136250013906119,-0.46828048024961505,-0.040326452850095576,-0.058873317587379306,-0.34143632190064965, 0.50546391290942994,-0.022311203156791623,-0.017088442555933409,-0.62262152626904144,-0.016951908164279012,-0.016487897288233407,-0.46171536247538331,-0.015650602138286378,-0.88638287687566697,-0.89320487524748526, 0.38481051123568721,-0.26833590233499072,-0.01842958715652445,-0.015989738690141087,-0.022407901048880803,-0.016043691902922565,-0.016042833897584943,-0.075977826049858047, 0.63365530175664431,-0.018413774537480335,-0.023309200569571163,-0.10024551840223292, 0.46564471214379799,-0.023666461030080195,-0.017671913842688063, -0.1275810032287352,-0.031811421887012373,-0.29854854986153645,-0.025468986879267061,-0.055511593586076227,-0.15873020447182579,-0.027259616669837072,-0.016489310721472836,-0.016541924671979714,-0.020097598692299504,  -0.390807422462294,-0.10196040287960959,-0.063870111602719437,-0.14942806764330496,-0.05429155650496989,-0.017075014074147115
B*57, -0.5607723425510116,-0.10488311077377255,-0.050326420342321015,-0.77160385272622944,-0.090722354894383364,-0.16860172293228054, -0.8285407356362211,-0.45956056542586476,-0.054700579599697388,-0.047515561296626173,-0.098461285791416581,-0.045769368785021809,-0.045282917672782128,-0.47019951944530819,-0.043047960094157761,   4.318806511072701,  1.3144106020208759, -0.4568795467678054,-0.42216861743527612,-0.047128884895736585,-0.052560793325228089,-0.05374175956665099,-0.052049329780113313,-0.052078502232553274,-0.19633090438255393,-0.34325269126744329,-0.051131575718138846, -0.0578676098576393,  0.3608631983100295, -0.4014350855090848,-0.05832280106833005,-0.045201492304747244,-0.26368615093800579,-0.091933379967017281,-0.0017598662247283879,-0.065294621479972489,-0.14779254011269538,-0.23805136387295764,-0.072255431383283802,-0.042199078570568795,-0.046287377676288967,-0.057082333427983689,-0.50538695934163469,-0.26780890661724077,-0.16821390496002211,-0.35735971531300992,  2.5080451393512622,-0.046875928791058223
B*58,-0.63517257759908441,-0.10262422735212695,-0.053571420545577911,-0.81776042055522957,-0.17024051444239222,  4.7738126242542265, 0.52221042387051597,-0.29947938030848115,-0.067438359269939532,-0.050806342077006919,-0.26252851718861542,-0.059164557438716812,-0.049571658631402574, -1.0559078321853075,-0.04723020750865916,  0.7326402012256964,  2.7464176342863471,-0.98798870835571928, 0.12956835925046944,-0.052845810119412875,-0.051070612311584468,-0.059847281972675387,-0.051194306112112627,-0.051066936245730582,-0.18927414683923488,0.037749127857714254,-0.054799193920577562,-0.068763670806849295,-0.26673197987932223,-0.79882902307112347,-0.073944398463326136,-0.050693521879428549, 0.37842235033841581,-0.088569428282994772,-0.52429472875185557,-0.075387781577400531,-0.13817176233448408,-0.38488796720351776,-0.075563057744059137,-0.049070725283354343,-0.049476414770952659,-0.058378043978164797,-0.41770374193471249,-0.25985571666062002,-0.16185634020890954,-0.43491195235635488,  -0.123024375571053,-0.051123079345314459
B*67,-0.076442968741676803,-0.0021412136574826949,-0.0012907129366652942,-0.048754588401699016,-0.0028939331281391195,-0.0094844683472130216,-0.032689454072376611,-0.088108054138311118,-0.0016157333256032079,-0.0012297529165103721,-0.050978361306445626,-0.0013665325749497284,-0.0012664433670940059,-0.029654505614178303,-0.0011977278904741909,-0.086870476403419258,-0.091238600128504405,-0.042427316041585589,-0.0066032465058978376,-0.0013187399286883757,-0.0013027592213288328,-0.0015193993307723243,-0.0013083686032548359,-0.0013052077610619789,-0.0083710853476362292,-0.010162585281650059,-0.0013283219733590803,-0.0017983905965526287,-0.0043344832738806795, 0.71525329757346778,-0.0017386720648031428,-0.0012717864604808058,-0.0085512757756334278,-0.0040437018488501961,-0.042884554233999547,-0.0037381482715964677,-0.002539233878333623,-0.0094944536042774284,-0.0015784395014328428,-0.0012257885617873718,-0.0011902589370426113,-0.0013092921161955732,-0.0083861102170008344,-0.0042712368573831812,-0.0031653584623792651,-0.0069932577993272599,-0.0025633501680037809,-0.0013049479985292776
B*73,-0.049891841713690807,-0.0023357847852343212,-0.0013776156522527386,-0.046327897713986099,-0.0082475690084655023,-0.006271520716065699,-0.0095691349994241112,-0.032437941162146232,-0.0017906063610271573,-0.0013148972190745491,-0.11453015742606594,-0.0034587294591998624,-0.0014013958927454164,-0.24643332863367209,-0.001335479440797122,-0.14083782205907366, -0.0546307936685878,-0.019972333399138599,-0.0099853507595776859,-0.001451777291466966,-0.0014465373848446211,-0.0016871350879106507,-0.0014523598423447079,-0.0014488978460547104,-0.004653682480260264,-0.011115653691184684,-0.0014277715702487085,-0.0019575513919118945,-0.0059177161696136339,-0.027729776201535324,-0.0019119709678676142,-0.0013930594467553587,-0.0098878861326402723,-0.00212149950166625,-0.0067954912654273371,-0.002073121320934936,-0.0029032046969988024, 0.94909819460376799,-0.0017256377522594799,-0.0013644712485889941,-0.0012876562178083441,-0.0013904853999030539,-0.059807377657002794,-0.008324965882433864,-0.0058927099536416946,-0.025460015809797204,-0.0028837802383832063,-0.0014358020840571477
B*78,-0.23815707852680085,-0.015550201742460256,-0.0071766916376188516,-0.24740908490452465,-0.04054763243789989,-0.072197009097638473,-0.15227714240104695,-0.12663540641253399,-0.010576538277918207,-0.0068502021288563419,-0.28377354074150918,-0.0078410225705408208,-0.0072124403675126788,-0.16433902507190282,-0.006869949568736918,-0.38541421683298477, -0.3874759332588239,-0.24238581727074768, -0.2348575263490067,-0.0078205061044145149,-0.0074530381390030933,-0.010011665120872868,-0.0075558605484047766,-0.007464120422591496,-0.035647266817499045,-0.11774408747946094,-0.0074181788667482635, -0.0130160940407185,-0.047367729453282041,-0.22479889456357399,-0.0098580531176099811,-0.0075307769684022823, -0.0434834892187781,-0.010503603056946134,  2.3109934936175893,-0.010759143890464796,-0.022185889479641511,-0.056132540217067199,-0.0088178078333169003,-0.0088370062742057446,-0.0066669249166383584,-0.0071969067077013275,  1.1725104150653154,-0.037557796126618796,-0.020275922289366227,-0.075832210617843163,-0.02659978734530621,-0.0074221494673635978
